run_time,date,run_name,run_dir,source,task_id,status,compare_step,standardised_step_used,standardised_loss,eligible_standardised,final_fixed_step,final_fixed_loss,n_steps_completed,input_dir,n_steps,n_time,n_eval,lr,lr_scheduler,lr_min,model_arch,hidden_width,hidden_layers,fourier_num_features,fourier_scale,fourier_include_raw_input,weight_factorization,rwf_mu,rwf_sigma,rwf_apply_to,rwf_base_init,residual_form,state_parameterization,pde_penalty,boundary_loss_form,bc_penalty,loss_weighting,time_sampling,causal_loss,causal_curriculum,causal_epsilon,causal_n_chunks,collocation_strategy,lambda_pde,lambda_ic,lambda_bc,lambda_timestep,seed
2026-05-07 08:53:09.000000,2026-05-07,20260507_085309,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260507_085309,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-07 10:17:05.000000,2026-05-07,20260507_101705,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260507_101705,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-07 10:20:25.000000,2026-05-07,20260507_102025,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260507_102025,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-07 10:25:23.000000,2026-05-07,20260507_102523,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260507_102523,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-11 17:28:28.000000,2026-05-11,20260511_172828,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260511_172828,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-11 17:42:18.000000,2026-05-11,20260511_174218,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260511_174218,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-12 13:01:22.000000,2026-05-12,20260512_130122,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260512_130122,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-12 16:59:30.000000,2026-05-12,20260512_165930,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260512_165930,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-13 10:31:08.000000,2026-05-13,20260513_103108,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260513_103108,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-13 10:34:35.000000,2026-05-13,20260513_103435,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260513_103435,Development runs,,unknown,20000,,,False,2000.0,1666.3121559553972,2000.0,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,,,,,,,,,,,,,,
2026-05-14 12:38:00.000000,2026-05-14,20260514_123800,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260514_123800,Development runs,,unknown,20000,,,False,,,,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,,,,,,,,,
2026-05-14 12:39:10.000000,2026-05-14,20260514_123910,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260514_123910,Development runs,,unknown,20000,,,False,2000.0,2120.5107831933665,2000.0,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,,,,,,,,,
2026-05-14 12:41:12.000000,2026-05-14,20260514_124112,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260514_124112,Development runs,,unknown,20000,,,False,8000.0,1965.6519827476693,8000.0,py_inputs_ns_first_species,8000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,,,,,,,,,
2026-05-14 15:16:49.000000,2026-05-14,20260514_151649,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260514_151649,Development runs,,unknown,20000,,,False,8000.0,1636.407816703576,8000.0,py_inputs_ns_first_species,8000.0,16.0,80.0,0.0002,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,,,,,,,,,
2026-05-15 11:38:36.000000,2026-05-15,20260515_113836,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_113836,Development runs,,unknown,20000,,,False,2000.0,296.8465445135717,2000.0,py_inputs_ns_first_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,,,,,
2026-05-15 12:07:05.000000,2026-05-15,20260515_120705,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_120705,Development runs,,unknown,20000,,,False,5000.0,481.4173461204449,5000.0,py_inputs_ns_first_species,5000.0,16.0,30.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,,,,,
2026-05-15 12:14:23.000000,2026-05-15,20260515_121423,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_121423,Development runs,,unknown,20000,,,False,8000.0,560.2507771330239,8000.0,py_inputs_ns_first_species,8000.0,16.0,30.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,,,,,
2026-05-15 12:56:47.000000,2026-05-15,20260515_125647,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_125647,Development runs,,unknown,20000,,,False,1.0,8833.358868047244,1.0,py_inputs_ns_first_species,5000.0,24.0,30.0,0.0001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,,
2026-05-15 13:01:18.000000,2026-05-15,20260515_130118,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_130118,Development runs,,unknown,20000,,,False,5000.0,7590.300110857701,5000.0,py_inputs_ns_first_species,5000.0,24.0,30.0,0.0001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,,
2026-05-15 14:09:03.000000,2026-05-15,20260515_140903,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_140903,Development runs,,unknown,20000,,,False,3000.0,7660.011914105986,3000.0,py_inputs_ns_first_species,3000.0,24.0,30.0,0.0001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,1e-05,,
2026-05-15 14:13:32.000000,2026-05-15,20260515_141332,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_141332,Development runs,,unknown,20000,,,False,3000.0,7866.289065503895,3000.0,py_inputs_ns_first_species,3000.0,24.0,30.0,3e-05,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,,
2026-05-15 14:18:22.000000,2026-05-15,20260515_141822,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260515_141822,Development runs,,unknown,20000,,,False,2000.0,7800.789864667767,2000.0,py_inputs_ns_first_species,2000.0,24.0,30.0,0.0001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,1e-05,,
2026-05-19 14:50:38.000000,2026-05-19,20260519_145038,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260519_145038,Development runs,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,12.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,,
2026-05-19 14:52:43.000000,2026-05-19,20260519_145243,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260519_145243,Development runs,,unknown,20000,,,False,12.0,8694.258020313497,12.0,validation/fixtures/pde_single_species,12.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,,
2026-05-20 11:48:27.000000,2026-05-20,20260520_114827,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_114827,Development runs,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,1.0,
2026-05-20 11:49:46.000000,2026-05-20,20260520_114946,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_114946,Development runs,,unknown,20000,,,False,1750.0,6582.627739182097,1750.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,1.0,
2026-05-20 16:23:21.000000,2026-05-20,20260520_162321,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_162321,Development runs,,unknown,20000,,,False,1550.0,6506.535471302495,1550.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,1.0,
2026-05-20 16:28:07.000000,2026-05-20,20260520_162807,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_162807,Development runs,,unknown,20000,,,False,2000.0,6508.07035509984,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,1.0,
2026-05-20 16:42:40.000000,2026-05-20,20260520_164240,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_164240,Development runs,,unknown,20000,,,False,2000.0,8802.288575242377,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,1.0,
2026-05-20 16:52:58.000000,2026-05-20,20260520_165258,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260520_165258,Development runs,,unknown,20000,,,False,2000.0,8871.265810908453,2000.0,validation/fixtures/pde_single_species,2000.0,20.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,,1.0,1.0,0.0,1.0,
2026-05-21 10:01:20.000000,2026-05-21,20260521_100120,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_100120,Development runs,,unknown,20000,,,False,2000.0,3673.3195244836634,2000.0,validation/fixtures/pde_single_species,2000.0,24.0,40.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,,1.0,1.0,1.0,1.0,
2026-05-21 11:45:00.000000,2026-05-21,20260521_114500,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_114500,Development runs,,unknown,20000,,,False,2000.0,14044557.252972126,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,physical,,,log,,,,,linear,,,,1.0,1.0,0.0,0.0,
2026-05-21 12:05:27.000000,2026-05-21,20260521_120527,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_120527,Development runs,,unknown,20000,,,False,2000.0,16367467.18536888,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,physical,,,log,,,,,linear,,,,1.0,1.0,0.0,0.0,
2026-05-21 14:45:26.000000,2026-05-21,20260521_144526,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_144526,Development runs,,unknown,20000,,,False,2000.0,14857997.45094018,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,physical,,,log,,,,,linear,,,,1.0,1.0,0.0,0.0,
2026-05-21 15:20:03.000000,2026-05-21,20260521_152003,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_152003,Development runs,,unknown,20000,,,False,2000.0,521380.5494889037,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,physical,,,log,,,,,linear,,,,1.0,1.0,1.0,0.0,
2026-05-21 16:26:48.000000,2026-05-21,20260521_162648,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260521_162648,Development runs,,unknown,20000,,,False,1.0,3.751366664984538e+21,1.0,validation/fixtures/pde_single_species,1.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,physical,,,physical,,,,,linear,,,,1.0,1.0,1.0,0.0,
2026-05-28 11:16:30.000000,2026-05-28,20260528_111630,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260528_111630,Development runs,,unknown,20000,20000.0,1523.3656462976878,True,20000.0,1523.3656462976878,20000.0,validation/fixtures/pde_single_species,20000.0,20.0,30.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,,1.0,1.0,1.0,1.0,
2026-05-28 15:28:38.000000,2026-05-28,20260528_152838,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260528_152838,Development runs,,unknown,20000,,,False,2000.0,7629.400896488477,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,0.0,
2026-05-28 15:58:14.000000,2026-05-28,20260528_155814,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260528_155814,Development runs,,unknown,20000,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28 16:01:22.000000,2026-05-28,20260528_160122,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260528_160122,Development runs,,unknown,20000,,,False,2000.0,7952.014357710999,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,,1.0,1.0,0.0,0.0,
2026-05-29 12:59:17.000000,2026-05-29,20260529_125917,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_125917,Development runs,,unknown,20000,,,False,2000.0,7957.454919984829,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,r3,1.0,1.0,0.0,0.0,
2026-05-29 14:07:29.000000,2026-05-29,20260529_140729,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_140729,Development runs,,unknown,20000,,,False,1.0,8847.74599851926,1.0,validation/fixtures/pde_single_species,3.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,r3,1.0,1.0,0.0,0.0,
2026-05-29 14:17:06.000000,2026-05-29,20260529_141706,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_141706,Development runs,,unknown,20000,,,False,2000.0,7981.357340609654,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,r3,1.0,1.0,0.0,0.0,
2026-05-29 15:39:20.000000,2026-05-29,20260529_153920,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_153920,Development runs,,unknown,20000,,,False,2000.0,7981.023413689164,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,r3,1.0,1.0,0.0,0.0,
2026-05-29 16:01:41.000000,2026-05-29,20260529_160141,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_160141,Development runs,,unknown,20000,,,False,2000.0,321781.7120149394,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,r3,1.0,1.0,1.0,0.0,
2026-05-29 16:08:57.000000,2026-05-29,20260529_160857,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_160857,Development runs,,unknown,20000,,,False,2000.0,180620.52761798515,2000.0,validation/fixtures/pde_single_species,2000.0,10.0,30.0,0.001,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,causal-r3,1.0,1.0,1.0,0.0,
2026-05-29 16:27:13.000000,2026-05-29,20260529_162713,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_162713,Development runs,,unknown,20000,,,False,5000.0,7233.636486233929,5000.0,validation/fixtures/pde_single_species,5000.0,10.0,30.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,5.0,5.0,1.0,0.0,
2026-05-29 16:56:53.000000,2026-05-29,20260529_165653,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260529_165653,Development runs,,unknown,20000,,,False,3000.0,9940.035029049335,3000.0,validation/fixtures/pde_single_species,3000.0,20.0,80.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,linear,,,uniform,1.0,100.0,100.0,0.0,
2026-06-01 09:46:19.000000,2026-06-01,20260601_094619,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_094619,Development runs,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,1.0,1.0,0.001,0.0001,
2026-06-01 09:55:16.000000,2026-06-01,20260601_095516,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_095516,Development runs,,unknown,20000,,,False,2000.0,8301.991568053763,2000.0,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,1.0,1.0,0.001,0.0001,
2026-06-01 10:04:10.000000,2026-06-01,20260601_100410,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_100410,Development runs,,unknown,20000,20000.0,7952.181451402286,True,20000.0,7952.181451402286,20000.0,validation/fixtures/pde_single_species,20000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,1.0,1.0,0.001,0.0001,
2026-06-01 11:38:16.000000,2026-06-01,20260601_113816,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_113816,Development runs,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,1.0,1.0,0.001,0.0001,
2026-06-01 11:40:56.000000,2026-06-01,20260601_114056,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_114056,Development runs,,unknown,20000,,,False,2000.0,6630.110020288269,2000.0,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,off,,,causal-r3,1.0,1.0,0.001,0.0001,
2026-06-01 11:52:33.000000,2026-06-01,20260601_115233,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_115233,Development runs,,unknown,20000,,,False,2000.0,6060.98789300835,2000.0,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 12:03:40.000000,2026-06-01,20260601_120340,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_120340,Development runs,,unknown,20000,,,False,500.0,7692.487499706205,500.0,validation/fixtures/pde_single_species,500.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 12:19:51.000000,2026-06-01,20260601_121951,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_121951,Development runs,,unknown,20000,,,False,100.0,8187.532127098716,100.0,validation/fixtures/pde_single_species,100.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 12:30:31.000000,2026-06-01,20260601_123031,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_123031,Development runs,,unknown,20000,,,False,100.0,8106.452898672889,100.0,validation/fixtures/pde_single_species,100.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 15:58:41.000000,2026-06-01,20260601_155841,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_155841,Development runs,,unknown,20000,,,False,100.0,265.4208442725844,100.0,validation/fixtures/pde_single_species,100.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 16:03:06.000000,2026-06-01,20260601_160306,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_160306,Development runs,,unknown,20000,,,False,100.0,237.69858861199367,100.0,validation/fixtures/pde_single_species,100.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,r3,1.0,1.0,0.001,0.0,
2026-06-01 16:14:51.000000,2026-06-01,20260601_161451,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260601_161451,Development runs,,unknown,20000,,,False,2000.0,35030.8649230005,2000.0,validation/fixtures/pde_single_species,2000.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,log,,,,,step,,,causal-r3,1.0,1.0,0.5,0.0,
2026-06-02 11:42:57.000000,2026-06-02,20260602_114257,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260602_114257,Development runs,,unknown,20000,,,False,400.0,3.0333676445113493e+32,400.0,validation/fixtures/pde_single_species,400.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,physical,,,,,step,,,causal-r3,1.0,1.0,0.5,0.0,
2026-06-02 11:45:07.000000,2026-06-02,20260602_114507,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260602_114507,Development runs,,unknown,20000,,,False,400.0,1.0801064235906013,400.0,validation/fixtures/pde_single_species,400.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,relative,,,,,step,,,causal-r3,1.0,1.0,0.5,0.0,
2026-06-02 11:53:58.000000,2026-06-02,20260602_115358,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260602_115358,Development runs,,unknown,20000,,,False,400.0,1.266239031353258,400.0,validation/fixtures/pde_single_species,400.0,30.0,50.0,0.0003,,,,64.0,3.0,,,,,,,,,log,,,relative,,,,,step,,,causal-r3,1.0,1.0,0.5,0.0,
