"obs_type","species_idx","gear_idx","t_start","t_end","value","cv","value_true","true_cv","true_sd_log","noise_seed","replicate_id"
"catch_gear",8,2,12,13,585796658499.325,0.5,380459378539.256,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,12,13,24205786351.8679,0.5,22437544988.0693,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,12,13,454167335772.033,0.5,175222942516.677,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,12,13,2636445024.37581,0.5,3572313884.19517,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,12,13,279658000999.538,0.5,338121669603.765,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,12,13,7636893247.54152,0.5,4652137785.32611,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,12,13,478942302428.54,0.5,351453198372.336,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,12,13,10906265313.3451,0.5,9320197653.86765,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,13,14,1821911203.05092,0.5,1955569849.35482,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,13,14,59355835760.2397,0.5,65714861554.0103,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,13,14,2355568575.57856,0.5,4079311083.79959,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,13,14,558548197394.972,0.5,480819166967.388,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,13,14,46437470617.4385,0.5,29737719659.3571,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,13,14,2350385396.2358,0.5,3388642178.50021,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,13,14,149935525.299675,0.5,148387325.114041,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,13,14,82973998125.0881,0.5,95919247491.9691,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,13,14,2653026145.63927,0.5,1674301503.12722,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,13,14,16965239683.4616,0.5,37528239275.6882,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,13,14,1227581114.53984,0.5,2170598734.43201,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,13,14,591452599.549893,0.5,581355378.837781,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,13,14,14592452.5065901,0.5,21915170.3711153,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,13,14,913558550104.3,0.5,366468955554.003,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,13,14,13866848967.8901,0.5,22307475561.5169,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,13,14,147248332165.304,0.5,109565247249.529,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,13,14,3116353593.71725,0.5,3716207499.65227,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,13,14,278666579938.226,0.5,301388864441.431,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,13,14,4241508956.47625,0.5,4286886371.20195,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,13,14,526520528421.171,0.5,458756542604.406,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,13,14,6242532967.81638,0.5,7981659178.39813,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,14,15,2957268227.12727,0.5,2174885006.56383,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,14,15,78904493993.3705,0.5,68027660468.0768,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,14,15,2639095054.81457,0.5,4989366883.59371,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,14,15,443588241488.55,0.5,501661269294.168,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,14,15,14887922974.8148,0.5,33852428031.9985,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,14,15,10082793171.1867,0.5,3597869607.28026,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,14,15,208991791.861551,0.5,156256079.809086,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,14,15,96267943895.7562,0.5,114049909527.577,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,14,15,2889392758.38345,0.5,1797559355.31395,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,14,15,103163327303.733,0.5,37033040153.1648,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,14,15,1635863054.15195,0.5,2231760259.81753,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,14,15,684563019.808179,0.5,789427889.18093,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,14,15,23265335.5366626,0.5,24859343.4111866,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,14,15,372129329347.594,0.5,353807222032.368,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,14,15,18888508167.4364,0.5,23455707856.3661,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,14,15,164338839160.932,0.5,137630090238.796,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,14,15,5182307901.89953,0.5,5408305812.15598,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,14,15,152347786422.114,0.5,300461732560.414,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,14,15,4181179119.65573,0.5,4551115011.19483,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,14,15,352644470532.817,0.5,327569687765.156,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,14,15,8192065180.21826,0.5,5630173600.13006,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,15,16,1143215445.49839,0.5,2095606858.94211,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,15,16,56486020195.2222,0.5,69501086832.762,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,15,16,4369024939.53722,0.5,4987532348.68973,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,15,16,740825408571.465,0.5,607612702413.123,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,15,16,19479822008.7246,0.5,37030084226.4155,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,15,16,4554951527.15263,0.5,3544078265.61477,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,15,16,79976690.3236282,0.5,152107806.99613,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,15,16,98238176818.0155,0.5,103748016265.662,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,15,16,2771491837.55853,0.5,1525484513.70195,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,15,16,15278778213.7735,0.5,38096145439.8343,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,15,16,1063667679.16302,0.5,2275491861.21932,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,15,16,1228971062.76475,0.5,766478416.708282,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,15,16,9558902.3946125,0.5,17920910.1377684,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,15,16,176882609513.273,0.5,361545740428.167,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,15,16,18005425348.018,0.5,24270863513.6746,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,15,16,83992452237.6307,0.5,233511383017.484,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,15,16,6644023989.20269,0.5,6271970212.41027,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,15,16,484380433175.826,0.5,338608835641.606,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,15,16,2316850887.79326,0.5,5089760168.65596,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,15,16,264841632491.554,0.5,185226588520.206,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,15,16,6478250470.04642,0.5,6028889937.96685,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,16,17,2521187889.86448,0.5,1829571050.77865,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,16,17,90554374572.1964,0.5,67792052872.5002,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,16,17,2025513281.30178,0.5,4111907656.33248,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,16,17,240035928354.44,0.5,637136827169.885,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,16,17,15971025420.3701,0.5,34308167569.8751,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,16,17,4742645646.83515,0.5,3289077052.26027,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,16,17,168328858.302351,0.5,141418771.804276,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,16,17,124287576394.536,0.5,80530943432.0815,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,16,17,1165600612.16626,0.5,1272584280.01338,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,16,17,46130557455.0678,0.5,39070510059.59,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,16,17,6203061022.20116,0.5,2228985287.72612,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,16,17,177982897.043211,0.5,445742473.235563,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,16,17,16978715.9920496,0.5,9640107.21375482,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,16,17,506263001715.528,0.5,381697272259.675,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,16,17,22858714519.7439,0.5,23650833326.0191,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,16,17,303373115916.903,0.5,251871882061.134,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,16,17,5483853060.40197,0.5,4851785523.2433,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,16,17,321278949925.127,0.5,358649085309.755,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,16,17,8582238567.69971,0.5,5069172686.6382,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,16,17,141182526052.154,0.5,221905601406.872,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,16,17,4924649321.44114,0.5,8213509719.18257,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,17,18,749006126.828654,0.5,1751566834.26986,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,17,18,104723108914.421,0.5,65262049999.3971,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,17,18,3524890843.40548,0.5,3662202300.34245,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,17,18,667360048721.532,0.5,545847465750.215,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,17,18,59218557869.9901,0.5,29893802727.4115,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,17,18,1107591545.82179,0.5,3195795037.3731,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,17,18,183911345.228662,0.5,139326060.165744,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,17,18,99669602294.313,0.5,78894949158.4996,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,17,18,1157675516.6365,0.5,1409717503.17518,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,17,18,54321178486.9404,0.5,38339892982.9753,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,17,18,3408467501.80427,0.5,2153289236.71951,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,17,18,135254057.663152,0.5,244157397.159956,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,17,18,7869407.64665749,0.5,7585954.29843626,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,17,18,228104001520.37,0.5,386005662488.369,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,17,18,12562652783.5602,0.5,22532199229.773,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,17,18,157882252976.06,0.5,158565178510.927,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,17,18,3306519647.70139,0.5,3399743518.76248,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,17,18,138380927434.162,0.5,329696776100.698,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,17,18,5235300609.14119,0.5,4537669443.03791,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,17,18,301645720932.225,0.5,380989856813.253,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,17,18,4874024900.66309,0.5,9432333849.99716,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,18,19,2188847623.03368,0.5,1964158751.8236,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,18,19,129818709441.375,0.5,65357979860.4058,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,18,19,4087639039.51165,0.5,4200908030.6628,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,18,19,606804675530.981,0.5,468882679506.672,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,18,19,43649256236.2112,0.5,29824489846.3359,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,18,19,2233362124.85946,0.5,3381170580.47306,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,18,19,154972849.969699,0.5,148169868.73601,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,18,19,141885411376.192,0.5,99940747914.4392,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,18,19,1111031609.7472,0.5,1726833947.28243,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,18,19,27006851225.4679,0.5,36894193702.0144,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,18,19,2073603895.94755,0.5,2151587984.24408,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,18,19,407123502.616426,0.5,254797732.696072,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,18,19,5402275.51812275,0.5,9610246.91084569,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,18,19,149903321250.823,0.5,368493640921.165,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,18,19,12458563977.9632,0.5,22502645206.2376,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,18,19,137388348982.84,0.5,104774739498.902,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,18,19,2274405529.63392,0.5,3888863124.67811,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,18,19,769279458000.44,0.5,295848583608.308,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,18,19,5121899715.46941,0.5,4259281837.56915,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,18,19,396831314488.785,0.5,459010539256.85,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,18,19,15740352794.0611,0.5,7580927813.57627,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,19,20,2492603783.59654,0.5,2169811051.92602,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,19,20,57347119660.0994,0.5,68033444755.069,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,19,20,5490132965.76699,0.5,5093303322.15182,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,19,20,716927660337.827,0.5,511079435734.619,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,19,20,35480344142.1501,0.5,34528855628.3473,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,19,20,2381360083.93778,0.5,3587589233.31583,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,19,20,193730186.778081,0.5,155560089.237375,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,19,20,129907929870.85,0.5,115559401090.762,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,19,20,1194000675.22087,0.5,1788974500.30915,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,19,20,32696006674.8746,0.5,36722887617.0706,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,19,20,5103140474.16081,0.5,2225339994.57211,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,19,20,516533493.666649,0.5,342402896.798106,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,19,20,9924570.70991967,0.5,10269997.7125241,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,19,20,189555632828.653,0.5,355376476199.97,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,19,20,14953130686.4981,0.5,23711758833.8716,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,19,20,178558287582.88,0.5,149451014268.953,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,19,20,11136328855.6873,0.5,5700714065.20792,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,19,20,440437530509.844,0.5,303640812593.879,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,19,20,12140150824.8769,0.5,4633038483.72354,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,19,20,557605674578.699,0.5,296428408159.194,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,19,20,10700660993.1059,0.5,5441158831.14323,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,20,21,1622188833.83956,0.5,2046095375.94442,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,20,21,107057844830.49,0.5,69166057918.8764,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,20,21,4804816117.51743,0.5,4881795600.4534,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,20,21,1591439886094.73,0.5,620689589660.45,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,20,21,21697646516.9488,0.5,36997447301.5976,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,20,21,5667915465.42084,0.5,3490510130.27066,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,20,21,147567109.07614,0.5,149683499.29543,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,20,21,146105884982.26,0.5,100155948987.59,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,20,21,675687094.512428,0.5,1467973267.79699,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,20,21,33196829775.9591,0.5,38010048654.7345,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,20,21,4649664556.18458,0.5,2262463321.94629,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,20,21,398982190.175608,0.5,305224975.179662,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,20,21,4662272.33992192,0.5,6881251.52885308,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,20,21,245712468887.029,0.5,364768954546.08,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,20,21,41687628387.3981,0.5,24331391784.0854,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,20,21,507214218958.371,0.5,247765751272.451,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,20,21,5772744381.62335,0.5,6221587829.14679,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,20,21,1064456147806.55,0.5,344909148206.046,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,20,21,3382583390.94213,0.5,5143997092.60571,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,20,21,257297450939.968,0.5,175757434162.061,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,20,21,5170378310.37269,0.5,6313360052.58606,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,21,22,3621995837.44799,0.5,1786728148.40009,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,21,22,225209155493.734,0.5,67120303280.6486,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,21,22,3906880228.41988,0.5,3968625809.06917,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,21,22,499643861337.845,0.5,628970011104.197,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,21,22,36772692834.9911,0.5,33499778935.2946,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,21,22,3759148371.5369,0.5,3237845684.66143,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,21,22,208148493.392155,0.5,139478304.173536,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,21,22,42171455480.4373,0.5,77840323759.0983,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,21,22,1051412988.58922,0.5,1258937140.75283,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,21,22,31880760149.5129,0.5,38876826100.4736,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,21,22,1847944685.8382,0.5,2207453750.13943,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,21,22,318209306.735252,0.5,167194337.188003,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,21,22,1461455.83989967,0.5,3727992.29998134,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,21,22,317301038209.997,0.5,384401517865.017,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,21,22,29123324223.4292,0.5,23521235832.6749,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,21,22,194618450843.681,0.5,242967613989.159,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,21,22,13052109523.3399,0.5,4542777778.9577,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,21,22,361012518589.192,0.5,357146553672.703,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,21,22,8733003626.78393,0.5,5001155191.93183,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,21,22,184626704823.141,0.5,239556044529.083,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,21,22,18075647200.3041,0.5,8595191417.59023,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,22,23,1297545257.44178,0.5,1759389065.23594,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,22,23,90632158304.8653,0.5,64807867052.7184,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,22,23,3994842959.88198,0.5,3650293739.63297,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,22,23,908178584932.17,0.5,527373710500.577,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,22,23,109908502621.256,0.5,29354906680.9785,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,22,23,2976122379.01279,0.5,3193435143.99149,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,22,23,230695709.885505,0.5,139539588.97276,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,22,23,63021792389.4092,0.5,80626525447.8356,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,22,23,2195161363.57982,0.5,1453924646.46868,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,22,23,24670437190.1211,0.5,37963073072.6288,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,22,23,1886657411.47528,0.5,2139112398.44004,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,22,23,48589499.0768989,0.5,97951397.2425219,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,22,23,2532323.20940058,0.5,3264675.41113448,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,22,23,343845828069.46,0.5,384995920715.349,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,22,23,9742050481.22488,0.5,22451054444.5658,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,22,23,115515886115.969,0.5,143670193028.763,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,22,23,3458008635.64914,0.5,3299915104.9339,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,22,23,157377170787.94,0.5,322310416650.546,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,22,23,6065055725.2944,0.5,4441900017.29237,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,22,23,326423508846.887,0.5,409173459558.249,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,22,23,6000273878.44853,0.5,9440299454.73435,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,23,24,4051462516.7534,0.5,2005465250.85975,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,23,24,306138614932.232,0.5,65493379728.8586,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,23,24,4346930109.50445,0.5,4339387711.49739,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,23,24,603465691730.66,0.5,463475971458.573,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,23,24,69503894141.9372,0.5,30218382352.7205,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,23,24,5109321264.48995,0.5,3415444341.32226,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,23,24,71393914.689821,0.5,149609642.742524,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,23,24,70420411467.7648,0.5,103732508635.516,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,23,24,785524556.147667,0.5,1768321925.38654,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,23,24,45662963811.2047,0.5,36637058984.291,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,23,24,2843546874.17191,0.5,2155323370.72149,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,23,24,192309674.800294,0.5,113265784.604781,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,23,24,5168222.55150267,0.5,4228056.04179754,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,23,24,315943660168.317,0.5,366004364119.176,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,23,24,22289164345.6246,0.5,22659270757.7236,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,23,24,101230682078.196,0.5,103377065795.775,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,23,24,4466002874.42992,0.5,4109824342.54752,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,23,24,268038687060.312,0.5,292126152600.988,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,23,24,6299856886.70666,0.5,4254391114.71038,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,23,24,291215960940.643,0.5,451178714062.626,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,23,24,14780208918.1299,0.5,7163945905.99551,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,24,25,2241761964.36671,0.5,2177303456.55287,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,24,25,88815618179.7219,0.5,68325544106.6007,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,24,25,4593176570.63633,0.5,5162996126.20651,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,24,25,775982797472.791,0.5,525577453160.113,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,24,25,46127867902.6633,0.5,35263375268.1625,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,24,25,6889911447.75692,0.5,3596359990.35248,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,24,25,373214066.88791,0.5,155605437.336215,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,24,25,86013895447.6449,0.5,115792278903.124,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,24,25,1367720254.98602,0.5,1764399796.58517,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,24,25,28795611103.264,0.5,36781948968.0611,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,24,25,1074946077.41535,0.5,2234929484.15112,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,24,25,216517561.499067,0.5,148579166.204207,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,24,25,4688270.40006068,0.5,4252198.74189463,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,24,25,309049640870.458,0.5,355580033092.953,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,24,25,62661445942.8773,0.5,23931417828.6778,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,24,25,139233496002.863,0.5,163337416395.633,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,24,25,5198900937.6215,0.5,5957879466.25114,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,24,25,626196634415.978,0.5,307902033230.824,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,24,25,5995210277.36348,0.5,4719214555.1924,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,24,25,197976325442.451,0.5,267186691535.17,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,24,25,18473575927.9199,0.5,5349233830.01897,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,25,26,1257811596.19557,0.5,2004641018.71923,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,25,26,69304020722.7253,0.5,68982952448.6224,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,25,26,6150483762.09609,0.5,4756592636.76542,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,25,26,587680284961.693,0.5,632835439008.941,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,25,26,41634522771.2091,0.5,36856411463.3076,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,25,26,3170501967.80737,0.5,3451032538.28421,0.5,0.472380727077439,202609071,1
