"obs_type","species_idx","gear_idx","t_start","t_end","value","cv"
"catch_gear",11,3,24,25,290274169193.689,0.3
"catch_gear",11,4,24,25,5684972284.82593,0.3
"catch_gear",0,4,25,26,2758175582.57418,0.3
"catch_gear",1,4,25,26,74944504892.3409,0.3
"catch_gear",2,4,25,26,6494678909.57508,0.3
"catch_gear",3,1,25,26,734628599147.272,0.3
"catch_gear",3,4,25,26,38351624313.5894,0.3
"catch_gear",4,2,25,26,2873906746.74673,0.3
"catch_gear",4,4,25,26,274821668.337822,0.3
"catch_gear",5,3,25,26,88597408586.9321,0.3
"catch_gear",5,4,25,26,1033833377.04578,0.3
"catch_gear",6,2,25,26,46442254067.3284,0.3
"catch_gear",6,4,25,26,3525900677.70424,0.3
"catch_gear",7,3,25,26,122073328.421126,0.3
"catch_gear",7,4,25,26,1989237.08687836,0.3
"catch_gear",8,2,25,26,459972054917.099,0.3
"catch_gear",8,4,25,26,21935057450.8421,0.3
"catch_gear",9,3,25,26,228047861765.417,0.3
"catch_gear",9,4,25,26,4543155132.13384,0.3
"catch_gear",10,3,25,26,285134309269.876,0.3
"catch_gear",10,4,25,26,3972253053.29043,0.3
"catch_gear",11,3,25,26,204315316478.436,0.3
"catch_gear",11,4,25,26,6767933397.4958,0.3
"catch_gear",0,4,26,27,1633246676.5537,0.3
"catch_gear",1,4,26,27,74520567784.4898,0.3
"catch_gear",2,4,26,27,2549807914.89873,0.3
"catch_gear",3,1,26,27,668123795606.216,0.3
"catch_gear",3,4,26,27,28220547311.2625,0.3
"catch_gear",4,2,26,27,2963643747.77577,0.3
"catch_gear",4,4,26,27,114742313.48956,0.3
"catch_gear",5,3,26,27,135833939547.128,0.3
"catch_gear",5,4,26,27,1130556305.26776,0.3
"catch_gear",6,2,26,27,37744763218.9493,0.3
"catch_gear",6,4,26,27,2502400154.79765,0.3
"catch_gear",7,3,26,27,75715107.8879451,0.3
"catch_gear",7,4,26,27,992554.820388954,0.3
"catch_gear",8,2,26,27,404569377205.904,0.3
"catch_gear",8,4,26,27,25563472699.1338,0.3
"catch_gear",9,3,26,27,318932133659.984,0.3
"catch_gear",9,4,26,27,4121138103.05382,0.3
"catch_gear",10,3,26,27,304778279363.899,0.3
"catch_gear",10,4,26,27,5385031318.55812,0.3
"catch_gear",11,3,26,27,153538341420.642,0.3
"catch_gear",11,4,26,27,7173046796.4721,0.3
"catch_gear",0,4,27,28,3191063221.18663,0.3
"catch_gear",1,4,27,28,44626201126.9097,0.3
"catch_gear",2,4,27,28,3202528158.35621,0.3
"catch_gear",3,1,27,28,467467955804.116,0.3
"catch_gear",3,4,27,28,38150117940.9932,0.3
"catch_gear",4,2,27,28,2859363996.69347,0.3
"catch_gear",4,4,27,28,144184703.853857,0.3
"catch_gear",5,3,27,28,64190422326.2261,0.3
"catch_gear",5,4,27,28,1659731529.66246,0.3
"catch_gear",6,2,27,28,25082523922.5155,0.3
"catch_gear",6,4,27,28,2812542792.74846,0.3
"catch_gear",7,3,27,28,33887700.931886,0.3
"catch_gear",7,4,27,28,896237.921998219,0.3
"catch_gear",8,2,27,28,346046982015.379,0.3
"catch_gear",8,4,27,28,21414796396.2706,0.3
"catch_gear",9,3,27,28,106590606774.656,0.3
"catch_gear",9,4,27,28,1940475482.04291,0.3
"catch_gear",10,3,27,28,201029631913.23,0.3
"catch_gear",10,4,27,28,4552854627.94422,0.3
"catch_gear",11,3,27,28,285794050458.441,0.3
"catch_gear",11,4,27,28,6716586449.00405,0.3
"catch_gear",0,4,28,29,2074112952.65224,0.3
"catch_gear",1,4,28,29,132815188416.826,0.3
"catch_gear",2,4,28,29,4856517307.05563,0.3
"catch_gear",3,1,28,29,635126120938.795,0.3
"catch_gear",3,4,28,29,52978917704.0424,0.3
"catch_gear",4,2,28,29,4758966363.02295,0.3
"catch_gear",4,4,28,29,162655663.610858,0.3
"catch_gear",5,3,28,29,56727423768.3664,0.3
"catch_gear",5,4,28,29,1237602274.35024,0.3
"catch_gear",6,2,28,29,52390492476.0917,0.3
"catch_gear",6,4,28,29,2467703317.93576,0.3
"catch_gear",7,3,28,29,40807441.7655385,0.3
"catch_gear",7,4,28,29,3560339.92386927,0.3
"catch_gear",8,2,28,29,490337959402.039,0.3
"catch_gear",8,4,28,29,24045730453.0086,0.3
"catch_gear",9,3,28,29,156098737674.557,0.3
"catch_gear",9,4,28,29,6161978148.22462,0.3
"catch_gear",10,3,28,29,208474084270.948,0.3
"catch_gear",10,4,28,29,4960344343.90698,0.3
"catch_gear",11,3,28,29,454657379147.95,0.3
"catch_gear",11,4,28,29,6063847927.00512,0.3
"catch_gear",0,4,29,30,2658036849.0625,0.3
"catch_gear",1,4,29,30,74934733970.8258,0.3
"catch_gear",2,4,29,30,4816710666.81642,0.3
"catch_gear",3,1,29,30,732229340210.159,0.3
"catch_gear",3,4,29,30,37035518010.0125,0.3
"catch_gear",4,2,29,30,2966516456.98093,0.3
"catch_gear",4,4,29,30,87119003.3808433,0.3
"catch_gear",5,3,29,30,120397161488.669,0.3
"catch_gear",5,4,29,30,1734498249.48111,0.3
"catch_gear",6,2,29,30,44871122014.4785,0.3
"catch_gear",6,4,29,30,1520243763.87111,0.3
"catch_gear",7,3,29,30,128493724.628644,0.3
"catch_gear",7,4,29,30,1444224.36824281,0.3
"catch_gear",8,2,29,30,432735478350.226,0.3
"catch_gear",8,4,29,30,27762397470.3982,0.3
"catch_gear",9,3,29,30,153848762239.557,0.3
"catch_gear",9,4,29,30,4309312634.34018,0.3
"catch_gear",10,3,29,30,210753289850.669,0.3
"catch_gear",10,4,29,30,6648964799.90511,0.3
"catch_gear",11,3,29,30,224443191943.821,0.3
"catch_gear",11,4,29,30,3276142849.35862,0.3
"catch_gear",0,4,30,31,2766914183.73134,0.3
"catch_gear",1,4,30,31,66718211364.8312,0.3
"catch_gear",2,4,30,31,4184882196.54824,0.3
"catch_gear",3,1,30,31,519067596292.689,0.3
"catch_gear",3,4,30,31,31529533146.3951,0.3
"catch_gear",4,2,30,31,2935343750.94366,0.3
"catch_gear",4,4,30,31,135300104.554394,0.3
"catch_gear",5,3,30,31,73960212425.5298,0.3
"catch_gear",5,4,30,31,893775936.763762,0.3
"catch_gear",6,2,30,31,56532854904.7644,0.3
"catch_gear",6,4,30,31,2065118358.03011,0.3
"catch_gear",7,3,30,31,56742741.8621065,0.3
"catch_gear",7,4,30,31,829825.458799448,0.3
"catch_gear",8,2,30,31,409099780113.621,0.3
"catch_gear",8,4,30,31,20387978115.4514,0.3
"catch_gear",9,3,30,31,153995316937.211,0.3
"catch_gear",9,4,30,31,4888980579.15309,0.3
"catch_gear",10,3,30,31,418493870319.581,0.3
"catch_gear",10,4,30,31,5250056650.42509,0.3
"catch_gear",11,3,30,31,101246687572.185,0.3
"catch_gear",11,4,30,31,5279162711.90575,0.3
"catch_gear",0,4,31,32,1808289477.50384,0.3
"catch_gear",1,4,31,32,63879335614.1476,0.3
"catch_gear",2,4,31,32,3785135089.91372,0.3
"catch_gear",3,1,31,32,494425724772.048,0.3
"catch_gear",3,4,31,32,13051607697.289,0.3
"catch_gear",4,2,31,32,3486506739.0549,0.3
"catch_gear",4,4,31,32,103984018.512505,0.3
"catch_gear",5,3,31,32,53368294373.2265,0.3
"catch_gear",5,4,31,32,2003974941.76578,0.3
"catch_gear",6,2,31,32,34183585909.8031,0.3
"catch_gear",6,4,31,32,1767942400.47322,0.3
"catch_gear",7,3,31,32,19480869.8678285,0.3
"catch_gear",7,4,31,32,669658.002383424,0.3
"catch_gear",8,2,31,32,480206092893.377,0.3
"catch_gear",8,4,31,32,18432102210.9507,0.3
"catch_gear",9,3,31,32,177283985745.569,0.3
"catch_gear",9,4,31,32,4149272494.96677,0.3
"catch_gear",10,3,31,32,378176610805.23,0.3
"catch_gear",10,4,31,32,4738157897.95362,0.3
"catch_gear",11,3,31,32,238446901996.946,0.3
"catch_gear",11,4,31,32,10812294624.5721,0.3
"catch_gear",0,4,32,33,2520602669.77526,0.3
"catch_gear",1,4,32,33,61187740360.4991,0.3
"catch_gear",2,4,32,33,4053362980.36345,0.3
"catch_gear",3,1,32,33,517252759975.421,0.3
"catch_gear",3,4,32,33,36139044924.8141,0.3
"catch_gear",4,2,32,33,2097399615.00668,0.3
"catch_gear",4,4,32,33,137419283.17951,0.3
"catch_gear",5,3,32,33,118946768368.446,0.3
"catch_gear",5,4,32,33,1418833327.7276,0.3
"catch_gear",6,2,32,33,42941671750.6024,0.3
"catch_gear",6,4,32,33,2369591744.5938,0.3
"catch_gear",7,3,32,33,17650609.5091985,0.3
"catch_gear",7,4,32,33,731354.372464228,0.3
"catch_gear",8,2,32,33,349148210778.719,0.3
"catch_gear",8,4,32,33,11134956721.8245,0.3
"catch_gear",9,3,32,33,156128400617.665,0.3
"catch_gear",9,4,32,33,3445731129.33682,0.3
"catch_gear",10,3,32,33,315006087692.875,0.3
"catch_gear",10,4,32,33,3337198831.82962,0.3
"catch_gear",11,3,32,33,405538195638.411,0.3
"catch_gear",11,4,32,33,6271396723.76266,0.3
"catch_gear",0,4,33,34,2154277857.00741,0.3
"catch_gear",1,4,33,34,60089556019.83,0.3
"catch_gear",2,4,33,34,3372366654.56864,0.3
"catch_gear",3,1,33,34,811363786115.085,0.3
"catch_gear",3,4,33,34,20206893044.5673,0.3
"catch_gear",4,2,33,34,2693929672.24166,0.3
"catch_gear",4,4,33,34,157943446.028181,0.3
"catch_gear",5,3,33,34,83562596888.2382,0.3
"catch_gear",5,4,33,34,2431695794.73466,0.3
"catch_gear",6,2,33,34,40056024649.9708,0.3
"catch_gear",6,4,33,34,1786444091.65505,0.3
"catch_gear",7,3,33,34,29679864.8204791,0.3
"catch_gear",7,4,33,34,639027.561763999,0.3
"catch_gear",8,2,33,34,306772259535.19,0.3
"catch_gear",8,4,33,34,27520664108.8636,0.3
"catch_gear",9,3,33,34,174716138393.161,0.3
"catch_gear",9,4,33,34,5667218171.70247,0.3
"catch_gear",10,3,33,34,393812351949.348,0.3
"catch_gear",10,4,33,34,4559778101.45732,0.3
"catch_gear",11,3,33,34,475755133484.139,0.3
"catch_gear",11,4,33,34,6695851350.8132,0.3
"catch_gear",0,4,34,35,2281124818.7131,0.3
"catch_gear",1,4,34,35,86086785500.3102,0.3
"catch_gear",2,4,34,35,12398099290.4962,0.3
"catch_gear",3,1,34,35,746122944565.871,0.3
"catch_gear",3,4,34,35,30759503039.9191,0.3
"catch_gear",4,2,34,35,2966938905.69474,0.3
"catch_gear",4,4,34,35,180743031.623161,0.3
"catch_gear",5,3,34,35,150933131829.947,0.3
"catch_gear",5,4,34,35,2554290360.10318,0.3
"catch_gear",6,2,34,35,36246639882.234,0.3
"catch_gear",6,4,34,35,2447171740.66029,0.3
"catch_gear",7,3,34,35,27731486.0081239,0.3
"catch_gear",7,4,34,35,670699.970897928,0.3
"catch_gear",8,2,34,35,267434839462.862,0.3
"catch_gear",8,4,34,35,17044003095.978,0.3
"catch_gear",9,3,34,35,222661130239.661,0.3
"catch_gear",9,4,34,35,6820676023.57967,0.3
"catch_gear",10,3,34,35,587634752381.932,0.3
"catch_gear",10,4,34,35,3853843630.59016,0.3
"catch_gear",11,3,34,35,320783901951.336,0.3
"catch_gear",11,4,34,35,7398495459.31707,0.3
"catch_gear",0,4,35,36,1367237131.21828,0.3
"catch_gear",1,4,35,36,82543474405.8167,0.3
"catch_gear",2,4,35,36,5205797524.10108,0.3
"catch_gear",3,1,35,36,934345122091.169,0.3
"catch_gear",3,4,35,36,42205084337.2938,0.3
"catch_gear",4,2,35,36,6482432592.4781,0.3
"catch_gear",4,4,35,36,155334467.396416,0.3
"catch_gear",5,3,35,36,63492517972.0432,0.3
"catch_gear",5,4,35,36,907766782.662902,0.3
"catch_gear",6,2,35,36,28551241979.209,0.3
"catch_gear",6,4,35,36,1388879683.95668,0.3
"catch_gear",7,3,35,36,19654207.3160755,0.3
"catch_gear",7,4,35,36,498685.280759061,0.3
"catch_gear",8,2,35,36,292463118777.509,0.3
"catch_gear",8,4,35,36,27406484416.1185,0.3
"catch_gear",9,3,35,36,174536026586.967,0.3
"catch_gear",9,4,35,36,4352210624.79106,0.3
"catch_gear",10,3,35,36,271787641191.43,0.3
"catch_gear",10,4,35,36,4370111966.63941,0.3
"catch_gear",11,3,35,36,107306973798.131,0.3
"catch_gear",11,4,35,36,7907876568.54419,0.3
"catch_gear",0,4,36,37,1493392611.87415,0.3
"catch_gear",1,4,36,37,71543899796.8251,0.3
"catch_gear",2,4,36,37,3380456766.84783,0.3
"catch_gear",3,1,36,37,370087496969.885,0.3
"catch_gear",3,4,36,37,23027207812.0853,0.3
"catch_gear",4,2,36,37,3885643676.99953,0.3
"catch_gear",4,4,36,37,147946545.498338,0.3
"catch_gear",5,3,36,37,47786507470.6522,0.3
"catch_gear",5,4,36,37,1374628244.7446,0.3
"catch_gear",6,2,36,37,43539102712.1418,0.3
"catch_gear",6,4,36,37,2319440580.38487,0.3
"catch_gear",7,3,36,37,13357196.6369516,0.3
"catch_gear",7,4,36,37,288320.786882569,0.3
"catch_gear",8,2,36,37,720746804973.217,0.3
"catch_gear",8,4,36,37,24232816864.153,0.3
"catch_gear",9,3,36,37,228659696036.628,0.3
"catch_gear",9,4,36,37,5592726369.34408,0.3
"catch_gear",10,3,36,37,358691843242.831,0.3
"catch_gear",10,4,36,37,3621939251.73754,0.3
"catch_gear",11,3,36,37,236228669959.731,0.3
"catch_gear",11,4,36,37,7338664981.28401,0.3
"catch_gear",0,4,37,38,1217310965.75255,0.3
"catch_gear",1,4,37,38,72829493760.7977,0.3
"catch_gear",2,4,37,38,3557279431.97624,0.3
"catch_gear",3,1,37,38,435897539380.69,0.3
"catch_gear",3,4,37,38,28777807837.0242,0.3
"catch_gear",4,2,37,38,1771727219.14087,0.3
"catch_gear",4,4,37,38,180019545.898303,0.3
"catch_gear",5,3,37,38,87795182849.7007,0.3
"catch_gear",5,4,37,38,1045546931.41536,0.3
"catch_gear",6,2,37,38,65484659689.9164,0.3
"catch_gear",6,4,37,38,2560126439.39189,0.3
"catch_gear",7,3,37,38,5322423.69686273,0.3
"catch_gear",7,4,37,38,383968.079811561,0.3
"catch_gear",8,2,37,38,449193255598.937,0.3
"catch_gear",8,4,37,38,20547272855.2377,0.3
"catch_gear",9,3,37,38,116546166924.099,0.3
"catch_gear",9,4,37,38,4968217543.36148,0.3
"catch_gear",10,3,37,38,254162411448.277,0.3
"catch_gear",10,4,37,38,5903889902.704,0.3
"catch_gear",11,3,37,38,365000673594.268,0.3
"catch_gear",11,4,37,38,8767966098.36762,0.3
"catch_gear",0,4,38,39,2993450339.18608,0.3
"catch_gear",1,4,38,39,73997561206.0158,0.3
"catch_gear",2,4,38,39,5777257148.66909,0.3
"catch_gear",3,1,38,39,591662177785.377,0.3
"catch_gear",3,4,38,39,36152373832.2833,0.3
"catch_gear",4,2,38,39,4271038831.31182,0.3
"catch_gear",4,4,38,39,159972615.069912,0.3
"catch_gear",5,3,38,39,116507792984.53,0.3
"catch_gear",5,4,38,39,1946512939.63424,0.3
"catch_gear",6,2,38,39,37079119792.5685,0.3
"catch_gear",6,4,38,39,3187311719.97098,0.3
"catch_gear",7,3,38,39,12708808.4302818,0.3
"catch_gear",7,4,38,39,436577.697317779,0.3
"catch_gear",8,2,38,39,373197400491.71,0.3
"catch_gear",8,4,38,39,22227573066.0877,0.3
"catch_gear",9,3,38,39,155563820506.511,0.3
"catch_gear",9,4,38,39,4847809737.45249,0.3
"catch_gear",10,3,38,39,286238831329.478,0.3
"catch_gear",10,4,38,39,8446376113.10893,0.3
"catch_gear",11,3,38,39,417266352283.734,0.3
"catch_gear",11,4,38,39,6811156340.84749,0.3
"catch_gear",0,4,39,40,2466365731.34494,0.3
"catch_gear",1,4,39,40,73908994657.5173,0.3
"catch_gear",2,4,39,40,4314533006.01272,0.3
"catch_gear",3,1,39,40,517729099343.348,0.3
"catch_gear",3,4,39,40,25720888276.8583,0.3
"catch_gear",4,2,39,40,3034094785.61321,0.3
"catch_gear",4,4,39,40,179028356.25298,0.3
"catch_gear",5,3,39,40,56611346141.5336,0.3
"catch_gear",5,4,39,40,1263359398.7994,0.3
"catch_gear",6,2,39,40,37994769035.4228,0.3
"catch_gear",6,4,39,40,1726494740.66165,0.3
"catch_gear",7,3,39,40,14915966.9074445,0.3
"catch_gear",7,4,39,40,344375.219613831,0.3
"catch_gear",8,2,39,40,382522739406.496,0.3
"catch_gear",8,4,39,40,19989913005.9779,0.3
"catch_gear",9,3,39,40,171397379425.227,0.3
"catch_gear",9,4,39,40,5337758364.64517,0.3
"catch_gear",10,3,39,40,748561593531.729,0.3
"catch_gear",10,4,39,40,5450170503.69109,0.3
"catch_gear",11,3,39,40,239602787266.565,0.3
"catch_gear",11,4,39,40,8008494580.9718,0.3
"catch_gear",0,4,40,41,1959919349.93251,0.3
"catch_gear",1,4,40,41,48110500863.9325,0.3
"catch_gear",2,4,40,41,3676339747.87348,0.3
"catch_gear",3,1,40,41,1012064312136.6,0.3
"catch_gear",3,4,40,41,39561255235.6955,0.3
"catch_gear",4,2,40,41,4954033867.9856,0.3
"catch_gear",4,4,40,41,185467081.312586,0.3
"catch_gear",5,3,40,41,107859963602.278,0.3
"catch_gear",5,4,40,41,1630679707.71983,0.3
"catch_gear",6,2,40,41,36694593109.4851,0.3
"catch_gear",6,4,40,41,2438190641.69505,0.3
"catch_gear",7,3,40,41,11210296.5795312,0.3
"catch_gear",7,4,40,41,215725.858702588,0.3
"catch_gear",8,2,40,41,358930476944.031,0.3
"catch_gear",8,4,40,41,30565777673.4445,0.3
"catch_gear",9,3,40,41,204722720010.255,0.3
"catch_gear",9,4,40,41,6038497584.53025,0.3
"catch_gear",10,3,40,41,556088254281.679,0.3
"catch_gear",10,4,40,41,3659647343.37127,0.3
"catch_gear",11,3,40,41,198624709994.799,0.3
"catch_gear",11,4,40,41,9577781868.58693,0.3
